FIPS,State,County,Child_Mortality_Rate,Infant_Mortality_Rate,pct_Diabetic,HIV_Prevalence_Rate,pct_Food_Insecure,pct_Limited_Access_to_healthy_foods,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,pct_Insufficient_Sleep,Household_Income,pct_Homeowners,pct_African_American,pct_American_Indian_Alaskan_Native,pct_Asian,pct_Native_Hawaiian_Other_Pacific_Islander,pct_Hispanic,pct_Non_Hispanic_White,level_0,pct_Fair_Poor,Physically_Unhealthy_Days,Mentally_Unhealthy_Days,pct_LBW,pct_Smokers,pct_Obese,Food_Environment_Index,pct_Physically_Inactive,pct_access_excercise,pct_Excessive_Drinking,pct_Alcohol_Impaired,Chlamydia_Rate,Teen_Birth_Rate,pct_Uninsured,PCP_Rate,Dentist_Rate,MHP_Rate,Preventable_Hosp._Rate,pct_Screened,pct_Vaccinated,Graduation_Rate,pct_Some_College,pct_Unemployed,pct_Children_in_Poverty,Income_Ratio,Violent_Crime_Rate,Injury_Death_Rate,Average_Daily_PM2.5,Presence_of_violation,pct_Severe_Housing_Problems,Case_Rate,Death_Rate
48303,Texas,Lubbock,47.255718977,4.4058928817,8.3,181.2,16.2,8.1544731241,12.337315422,14.50904826,34.216088671,47460,55.945590569,7.039397166,1.1041035302,2.3854533541,0.13498239,35.509214514,53.530674093,503,17.804029545,3.6412234572,3.677385187,8.9521943025,16.094836845,32.3,7.1,26.9,88.821185593,19.351599815,36.180904523,724.7,36.36168998,15.392690589,83.13073,55.041360000000005,142.84544,4223.0,36.0,42.0,90.1,64.841438729,3.1687564973,22.4,4.8116694151,863.40364668,72.831502374,8.2,Yes,18.825553282,427.0,158.7
48305,Texas,Lynn,69.19972578471497,7.636473050348833,10.8,262.4908230842007,12.3,15.075668969,18.51183033928003,34.602931363,32.638378116,44567,68.700512343,1.8945212494,1.8262502133,0.4949650111,0.017067759,47.397166752,49.257552483,504,22.732757616,4.0999258923,3.7737307019,9.1247672253,16.675728805,28.3,7.1,24.2,23.060016906,16.618405425,33.333333333,331.9,50.704225352,20.552603613,70.04026999999999,17.06776,105.2509406118548,6483.0,29.0,28.0,100.0,53.197674419,3.75,28.1,5.7076250342,121.40455734,65.999722106,7.4,Yes,13.01369863,304.0,150.9
48307,Texas,McCulloch,69.19972578471497,7.636473050348833,11.2,86.0,14.9,17.076397533,18.51183033928003,26.040762474,31.385445988,40157,76.296531976,1.8097272842,1.118512002,0.7666205856,0.0754053035,32.424280508,63.466130451,505,21.059691474,4.1239909347,3.8590733275,8.0188679245,16.293697608,28.7,6.5,26.5,53.990100205,15.926236161,13.333333333,263.8,46.587215601,20.800254049,61.184529999999995,25.1351,25.1351,5256.0,22.0,25.0,98.1,48.467824311,3.5916824197,29.4,5.1931692558,47.741242466,75.611600283,7.8,Yes,17.011128776,439.5,173.7
48309,Texas,McLennan,55.90102662,6.8196939454,10.1,201.9,18.9,20.173622481,8.9949306182,13.883543432,32.014989396,47306,57.976600762,14.124469173,1.1410536538,1.7340672374,0.1110407985,26.439251927,55.966154446,506,20.096310774,3.8927713272,3.8109577009,8.2321964866,16.102266774,30.6,5.5,24.0,63.273394464,18.020256082,28.409090909,738.0,35.648160942,18.408436734,74.61663,52.137440000000005,146.86041,5855.0,42.0,46.0,90.7,59.412414027,3.8493149524,22.5,5.1083465399,422.89142211,55.294173133,10.4,Yes,18.825630978,422.3,170.4
48311,Texas,McMullen,69.19972578471497,7.636473050348833,11.4,262.4908230842007,7.5,37.470672996,18.51183033928003,21.63544170372336,30.173859153,68133,73.711340206,2.5706940874,1.028277635,0.5141388175,0.0,42.416452442,53.470437018,507,18.283350161,3.559258745,3.4454761384,9.381719767932914,13.200994053,31.5,6.0,28.9,25.601131542,17.202001484,7.1428571429,480.66034172661875,38.72768991859897,16.057233704,0.0,0.0,0.0,2572.0,36.0,28.0,100.0,44.27480916,1.8918918919,16.6,4.8633758668,123.07692308,82.82677547708151,8.5,No,17.857142857,321.6,1
48313,Texas,Madison,69.19972578471497,7.636473050348833,9.9,289.6,18.8,14.989046591,18.51183033928003,22.601191699,33.499644101,42058,73.526593196,19.729995781,1.251582056,0.7382927858,0.0773449585,22.971452679,54.914920546,508,18.765393498,3.7289765039,3.5476450645,6.8328716528,16.536300573,29.2,6.0,23.8,0.0,20.081903435,14.285714286,383.9,47.277936963,21.977561078,21.44849,35.156800000000004,28.12544,7241.0,30.0,41.0,95.4,33.804060018,4.6476761619,24.2,4.865279458,314.49912441,77.235539791,9.8,No,20.752427184,411.2,175.9
48315,Texas,Marion,69.19972578471497,7.636473050348833,14.1,204.1,24.0,3.2057805729,18.51183033928003,39.1137932,32.440015194,36936,79.156383217,21.005564388,1.2221780604,0.8346581876,0.039745628,4.0043720191,71.094992051,509,18.224185457,3.9055053334,3.8364143475,8.2831325301,17.090929628,31.7,6.1,27.4,28.541627157,15.675370072,32.0,413.4,43.52741662,17.390726717,9.85513,9.93641,19.872809999999998,5638.0,32.0,37.0,93.7,49.872514023,5.6551724138,37.2,5.031466135,645.19306541,130.03644961,9.9,No,14.44568869,440.7,218.3
48317,Texas,Martin,69.19972578471497,7.636473050348833,8.8,262.4908230842007,9.3,6.8762999641,18.51183033928003,21.63544170372336,31.407361531,59907,77.125382263,1.724137931,1.3508709563,0.4976892997,0.0888730892,47.120511909,49.608958407,510,19.415990543,3.6893560348,3.5476057982,8.1942336874,15.117756052,29.7,8.4,25.4,38.091269014,19.305856125,5.8823529412,212.7,59.549745824,21.088435374,34.946709999999996,17.77462,105.2509406118548,4711.0,34.0,25.0,96.5,44.776119403,3.1931464174,20.4,4.0245357686,185.98884067,43.224551545,7.5,Yes,15.644171779,285.1,136.4
48319,Texas,Mason,69.19972578471497,7.636473050348833,12.7,262.4908230842007,14.1,2.8442555468,18.51183033928003,21.63544170372336,29.023483495,47213,73.057953144,0.5684509711,0.6868782568,0.3079109427,0.3552818569,25.390810043,72.714353387,511,16.853769736,3.5552229975,3.5316962216,8.0291970803,13.443307191,27.9,7.9,24.8,69.915254237,16.258704425,0.0,480.66034172661875,23.399014778,26.673497268,47.606706241979914,23.68546,47.370909999999995,1644.0,39.0,38.0,100.0,48.34605598,3.3351862146,21.1,3.9594954128,73.072707344,106.98307722,7.8,Yes,14.868804665,278.0,152.7
48321,Texas,Matagorda,47.86979416,7.636473050348833,11.7,220.1,17.2,17.376645289,10.830618158,24.877168978,33.116549338,46801,67.764825139,10.298588491,1.335504886,1.9598262758,0.1194353963,42.692725299,43.835504886,512,22.89241501,4.0806663451,3.7728857225,9.1416423067,16.66921908,31.2,6.0,25.6,63.661380851,17.055528661,33.333333333,304.6,56.47761194,20.018165894,37.64757,35.28773,38.00217,5892.0,31.0,38.0,91.6,44.291384544,7.2474896633,26.4,5.7592604121,346.94349583,79.387519847,9.8,Yes,16.405082212,426.7,167.7
48323,Texas,Maverick,54.5085374,4.5116772824,9.8,160.8,8.9,22.360280928,18.51183033928003,17.365830087,33.359511528,33507,68.04337232,0.2662498282,1.6868214924,0.7369108149,0.0343548165,95.116462828,2.7604095094,513,34.910554662,4.8311841206,3.9251192023,7.7601868674,17.07820989,30.4,7.1,25.0,74.473810314,15.051996951,17.5,537.2,68.217414003,27.471440681,26.003289999999996,20.61289,25.766109999999998,6582.0,26.0,27.0,86.9,51.163118568,9.2581726739,33.3,5.8788901129,179.26761348,38.037143794,8.2,No,25.046787274,345.5,148.7
48325,Texas,Medina,58.39479205,6.83131897,12.2,158.5,9.3,8.0759610714,18.51183033928003,16.359747881,29.72207325,56173,82.143328494,2.4108177206,1.060600008,0.8009427556,0.1637838054,51.871529581,43.800183757,514,19.312254991,3.5372231584,3.3932418289,8.3439652973,13.931310414,32.0,8.3,21.6,56.47306873,18.484293797,14.814814815,200.3,33.856243907,16.589111806,24.34917,15.97891,29.960449999999998,4574.0,34.0,33.0,93.5,55.909369259,3.8264466695,21.7,5.0635357908,210.66003282,52.662110846,9.4,Yes,14.09015025,368.1,156.1
48327,Texas,Menard,69.19972578471497,7.636473050348833,13.3,262.4908230842007,12.9,6.8799563767,18.51183033928003,21.63544170372336,28.814146349,34033,66.701244813,1.2711864407,1.5065913371,0.1883239171,0.0,36.111111111,61.581920904,515,18.637807887,3.6612613806,3.547458915,9.381719767932914,12.928707565,28.7,7.8,26.2,76.85102587,15.298440797,0.0,480.66034172661875,34.391534392,26.261937244,47.10316,47.08098,105.2509406118548,2765.0,20.0,30.0,94.7,36.214953271,4.8327137546,36.3,4.629037629,256.6495567,82.82677547708151,7.4,No,11.052631579,266.0,133.7
48329,Texas,Midland,58.627345785,5.6213177666,7.9,137.5,10.7,7.2683021712,5.1157070623,20.961418063,31.459719687,76307,66.76355709,5.8794660979,1.1614732595,2.1005883101,0.1132996868,44.99451678,45.535568225,516,17.935033441,3.2812099524,3.1955449251,8.1789638932,13.747403379,32.9,8.1,25.3,70.199894792,21.401748855,37.688442211,557.5,54.889338309,17.471155301,36.29318,53.92338,84.82329,4038.0,35.0,41.0,87.7,59.501032492,3.005852796,15.5,4.4442747625,313.91817654,57.915373202,7.9,Yes,14.705882353,403.2,153.2
48331,Texas,Milam,57.201225741,7.636473050348833,11.2,207.8,17.0,9.0933447438,18.51183033928003,25.623704256,31.687614987,44855,68.284412419,8.7893665429,1.2453598371,1.0417914022,0.0478984553,26.563684988,62.024508043,517,18.93169297,3.847776306,3.7758511287,7.5785582255,16.011243744,31.6,6.8,23.4,60.350607909,16.786195368,28.205128205,526.3,45.128939828,19.502751172,12.06224,15.966149999999999,15.966149999999999,7841.0,36.0,38.0,91.3,50.920129008,5.0313214676,32.6,4.7895408871,230.36735366,84.649194205,9.9,No,14.606741573,449.3,188.3
48333,Texas,Mills,69.19972578471497,7.636473050348833,11.9,262.4908230842007,14.8,9.5307737823,18.51183033928003,21.63544170372336,30.213183298,42463,84.724495363,0.8128429181,0.9957325747,0.4064214591,0.020321073,18.614102825,79.048973786,518,16.796960627,3.6716883068,3.6767317695,9.1836734694,13.992219033,28.2,7.2,26.4,24.169367909,16.378567509,16.666666667,122.4,35.746201966,24.02044293,20.37905,40.64215,101.60536,7775.0,33.0,14.0,69.7,61.051212938,3.4950443401,22.7,4.9399264875,30.590394616,77.535196899,8.2,No,12.972972973,318.5,101.6
48335,Texas,Mitchell,69.19972578471497,7.636473050348833,9.4,262.4908230842007,13.3,4.2638201202,18.51183033928003,22.048980235,31.563133053,41512,75.97574839,9.7779877185,1.7359470949,0.6731223429,0.1062824752,39.466225791,48.512045347,519,17.352424354,3.3658207425,3.2107019617,9.0647482014,14.320149968,30.5,7.9,22.8,2.3290439222,21.478159948,33.333333333,286.8,64.242424242,20.060145056,34.40367,11.80916,105.2509406118548,5107.0,19.0,13.0,97.2,33.826638478,5.4919004346,26.5,3.8691432904,173.52638143,78.242013726,7.4,No,7.0780399274,406.5,179.9
48337,Texas,Montague,67.552353074,7.636473050348833,11.3,86.8,17.9,6.9447232483,18.51183033928003,21.259594308,30.207720291,47590,71.904525112,0.4913250422,1.4381493423,0.4094375352,0.0307078151,11.295358002,85.65945033,520,15.550754826,3.655646838,3.7579847656,7.6971608833,16.028747585,27.8,6.9,26.2,44.135098129,17.530648436,45.0,150.6,37.906976744,21.488531958,30.905530000000002,30.707819999999998,25.589850000000002,4465.0,28.0,23.0,95.8,51.497299951,4.0184960916,22.2,4.4537073171,166.30316249,89.566989931,9.1,Yes,14.330218069,449.6,202.5
48339,Texas,Montgomery,43.508617458,5.0660021829,8.7,166.9,14.6,5.8550561876,13.576052324,12.446556054,31.837465704,77149,71.219783689,4.8560779355,0.9731422546,3.0830183524,0.1156000518,24.088773834,66.180329075,521,14.139616389,3.2610789283,3.3193209464,7.0746293451,14.157844631,23.8,7.6,21.7,84.206773071,21.035736382,32.653061224,274.0,27.533689563,16.941980144,60.76918,46.41517,72.68791,5190.0,35.0,46.0,91.5,64.542202387,4.3304082411,12.5,4.7847195727,175.15762311,53.787489097,11.4,Yes,15.285153544,407.5,156.0
48341,Texas,Moore,42.786850175,7.4475287745,9.0,101.0,10.8,14.097416548,18.51183033928003,29.672059241,31.987367896,51444,63.851301115,3.3398198851,1.6427569353,7.6661990315,0.2217495588,55.346879667,32.198941033,522,22.387290753,3.955761437,3.5717402049,7.5272479564,16.618296469,30.6,7.5,22.9,77.360299489,17.420677398,32.5,305.5,75.610203707,25.781647826,40.68716,36.20401,13.576500000000001,4819.0,30.0,36.0,96.7,43.560933449,2.8968398111,16.7,3.4784296492,208.61167757,65.00483022,6.9,No,18.129079043,384.0,169.2
48343,Texas,Morris,87.282883826,7.636473050348833,12.6,143.2,24.8,0.6881498191,18.51183033928003,29.283236473,33.293135157,39627,74.28343949,22.491377236,1.2914093206,0.6096093687,0.1122964627,9.9623004732,63.848560199,523,17.737498067,3.7201562094,3.7227043251,10.516605166,16.020425236,31.5,6.2,27.4,37.83825576,17.14860275,22.222222222,463.4,43.68752314,19.828466408,15.88184,48.12706,24.06353,5553.0,35.0,41.0,95.4,49.634551495,8.639587363,29.5,4.1963165554,320.06954598,87.090082815,9.8,No,12.815338042,414.4,186.9
48345,Texas,Motley,69.19972578471497,7.636473050348833,12.2,262.4908230842007,17.3,9.5440013044,18.51183033928003,21.63544170372336,29.577195994,36782,71.641791045,2.3577235772,2.1951219512,0.162601626,0.0,16.829268293,79.268292683,524,17.89438852,3.8270642036,3.7805995874,9.381719767932914,15.312082845,27.6,6.7,23.9,24.958677686,16.171364202,50.0,480.66034172661875,38.72768991859897,25.70379437,0.0,0.0,105.2509406118548,4633.0,31.0,26.0,100.0,64.583333333,3.6734693878,32.1,4.1180088907,0.0,82.82677547708151,7.0,No,6.7415730337,297.3,138.3
48347,Texas,Nacogdoches,43.813387424,3.5324341683,13.1,186.3,22.2,13.42421487,13.194620655,22.213462665,31.928510344,42367,55.85729276,17.853003965,0.8859408356,1.5324794145,0.0518450747,19.512046356,59.365660262,525,18.561674381,3.9293385749,3.88145702,7.8246484698,17.410894948,33.9,5.5,27.7,68.335813031,17.062687351,33.333333333,907.7,25.728785554,21.204294443,68.38282,54.89478,93.01616,5347.0,34.0,44.0,88.5,56.574562621,4.2504730535,33.7,5.5448587427,290.91848206,66.528117285,9.9,Yes,18.92005023,398.3,175.3
48349,Texas,Navarro,51.153914258,6.0353798127,10.6,219.8,17.9,10.504745142,12.367139137,19.537436392,32.54262971,41944,68.619415907,12.753331554,1.1252335681,0.8398184842,1.2422742859,27.346461058,56.232931562,526,19.741817991,3.9829872409,3.8395532939,8.4642055884,16.983969438,27.6,6.5,27.0,56.499423903,17.182558465,24.528301887,507.0,61.579284473,21.543464665,55.643719999999995,34.90688,57.49369000000001,4739.0,33.0,45.0,95.0,49.950835792,3.9337201125,25.3,4.5510380184,353.95965713,87.26941848,10.2,Yes,16.938483548,428.2,180.4
48351,Texas,Newton,69.19972578471497,7.636473050348833,12.0,66.9,22.9,12.124154114,18.51183033928003,23.262164595,33.258035071,41736,82.765111901,20.025802752,0.9389334862,0.817087156,0.0143348624,3.5837155963,72.964449541,527,17.17102437,3.79937277,3.6976504764,9.9481865285,17.09591011,31.0,5.5,26.2,11.152647975,18.367085071,9.5238095238,293.2,42.416016288,17.047681254,47.606706241979914,37.80845173394497,14.334859999999999,4695.0,31.0,34.0,91.7,49.168266155,7.8689759036,28.5,4.9633193705,63.514467184,96.83988664,9.5,No,5.4922279793,425.2,188.3
48353,Texas,Nolan,69.19972578471497,7.636473050348833,11.3,147.6,14.9,7.7233300587,18.51183033928003,21.864572738,30.869138151,42662,69.254322767,4.4278943805,1.211916046,0.8733920108,0.0812457684,37.88761002,55.179417739,528,20.505230799,3.8836768572,3.6824717423,8.5434173669,15.532465497,31.4,7.3,28.7,66.121188223,17.864942165,15.909090909,661.9,68.615384615,17.354961516,26.67912,47.39336,47.39336,5122.0,28.0,30.0,92.7,46.406015038,4.0572440248,29.4,4.6009497386,393.81563594,84.0,7.6,Yes,13.125,439.5,189.2
48355,Texas,Nueces,47.127574344,4.9064253606,11.9,199.4,11.0,10.494743032,19.126182913,13.499431412,32.617789349,51910,57.788866728,3.485677743,0.8413132127,2.1828741961,0.1375888999,63.879730138,29.377029575,529,22.153830463,4.3085963382,3.7841071804,8.4981403861,14.496501552,33.8,7.8,22.8,95.585542424,18.588175382,25.603864734,734.2,44.060520514,18.254252871,78.31742,50.93835,106.85979,4513.0,40.0,38.0,87.2,57.00917146,5.389110749,22.8,4.8911938644,684.93721178,66.904424963,9.9,Yes,17.813238771,384.5,155.2
48357,Texas,Ochiltree,69.19972578471497,7.636473050348833,9.7,262.4908230842007,10.0,2.2722016815,18.51183033928003,36.512143669,32.388180794,58962,72.189349112,0.4864489229,1.7174625236,0.6353618584,0.0794202323,54.49220689,42.777722625,530,19.999279115,3.7573978558,3.6005433361,6.7292644757,15.497974799,30.3,8.7,26.5,88.310672014,19.757595116,6.25,279.1,60.862555421,26.615720524,38.81234,39.710119999999996,29.782590000000003,5749.0,30.0,30.0,91.1,46.7853251,3.6856127886,18.6,3.7786983623,269.61568341,94.89466692,7.1,No,13.937753721,401.9,174.4
48359,Texas,Oldham,69.19972578471497,7.636473050348833,10.1,262.4908230842007,15.8,34.530731427,18.51183033928003,21.63544170372336,31.253121723,55451,73.838209983,3.3112582781,0.8987701041,1.4664143803,0.0473036897,15.562913907,77.814569536,531,15.904449637,3.578602735,3.6504145482,6.7073170732,15.914820496,28.8,4.7,22.8,23.635477583,19.011248609,17.857142857,480.66034172661875,23.372287145,14.977109222,47.606706241979914,0.0,47.30369,2203.0,33.0,40.0,100.0,63.507109005,2.4719101124,30.3,5.2743565819,142.95925661,82.82677547708151,6.1,No,11.71875,323.9,153.8
48361,Texas,Orange,78.712924424,9.0885816692,11.7,173.3,19.8,8.7077429096,18.090934475,25.762422691,33.457138414,57257,75.325359445,8.5693792844,0.7407668701,1.0782273331,0.098768916,7.7051512693,80.702435124,532,16.302476955,3.6039993965,3.612278044,9.541840212,18.128094515,34.0,6.4,31.8,60.907657905,21.051049193,18.095238095,282.5,47.037857104,13.840806201,20.00847,28.21969,21.16477,4627.0,36.0,45.0,90.9,57.874373059,6.8571121731,20.3,4.5962606281,324.28630188,84.866436394,9.8,Yes,13.164872875,452.9,193.2
48363,Texas,Palo Pinto,78.090138331,7.636473050348833,11.2,134.1,17.7,13.448595434,18.930878629,26.466606269,31.523283543,45869,70.213581075,2.3276163808,1.0640532027,0.819040952,0.0980049002,19.870493525,75.180259013,533,18.545843076,3.9289116488,3.8201261507,7.8075709779,16.610856384,30.1,6.3,27.1,46.650777276,17.691666036,15.555555556,362.1,53.711720378,21.465551573,53.470220000000005,24.50123,17.50088,6558.0,30.0,42.0,94.3,44.484043415,4.0587928076,28.0,5.1767128416,191.69443549,86.119157598,9.1,Yes,18.181818182,439.4,181.2
48365,Texas,Panola,101.97747628,10.294117647,12.1,127.1,20.5,6.868229156,18.51183033928003,40.30851051,30.873014219,48971,77.446855624,15.591791077,0.688379297,0.7787290797,0.0559308179,8.751021813,73.157509788,534,16.799084755,3.5573136778,3.5556272155,8.072407045,15.665639509,34.0,6.4,26.8,39.380568163,18.307187865,23.529411765,357.7,44.500723589,17.307185408,34.05415,25.814220000000002,8.60474,6369.0,31.0,36.0,89.3,58.684210526,5.4651162791,21.4,4.8477107487,282.66923512,94.802776367,10.0,Yes,10.700280112,409.0,189.7
48367,Texas,Parker,61.286214581,5.7207069159,9.0,84.3,14.8,5.2551596084,13.112360071,18.127248697,29.219652816,74076,77.515816303,1.3591781992,0.9358398957,0.6690993009,0.0614402494,12.189146055,83.647902415,535,12.624705982,3.100539116,3.2715237506,6.7463533225,14.430428958,30.8,7.6,24.7,55.262685265,21.112532635,13.043478261,279.3,27.390759009,15.667375514,45.58061,38.21284,49.451910000000005,5630.0,40.0,45.0,96.6,64.576027786,3.4509325543,11.8,4.1894950125,130.95367213,69.452336755,10.0,Yes,12.634408602,448.1,170.8
48369,Texas,Parmer,69.19972578471497,7.636473050348833,10.0,77.7,8.2,19.933997141,18.51183033928003,14.3358899,32.357613889,48189,68.932340161,1.0973379394,1.6155252997,0.7315586263,0.3352977037,63.452550295,34.16988417,536,23.113232767,3.9690485227,3.6234527169,6.69527897,15.581490136,31.7,7.4,23.7,74.379199533,17.656786055,8.3333333333,359.0,46.646106399,25.118427286,20.45827,10.160540000000001,105.2509406118548,4544.0,38.0,26.0,96.5,36.590351594,2.483207816,18.4,3.9420247814,81.728559023,48.740861089,7.0,No,13.178294574,360.5,130.0
48371,Texas,Pecos,63.665881454,7.636473050348833,9.8,107.4,7.0,5.9361053827,18.51183033928003,24.383195463,32.912594921,44352,69.570135747,3.6267110145,1.3240373545,1.0234105155,0.0895484201,68.837149802,25.55328131,537,20.24910281,3.4755707103,3.1723297651,9.4949494949,13.820320011,32.4,8.9,23.2,60.87573354,19.818343739,20.3125,345.6,71.949286846,21.628199748,43.832190000000004,25.585259999999998,19.18895,6652.0,19.0,12.0,64.5,33.601354211,4.5126630852,26.2,4.8250605327,348.41037765,61.715178155,7.0,Yes,12.442396313,316.8,113.5
48373,Texas,Polk,51.370302828,5.8626465662,12.0,421.6,19.4,11.768499933,11.801457827,30.553009471,32.341666777,44596,76.695780399,9.9690818112,2.2924209756,0.7749888125,0.0813636549,15.30653757,70.896220658,538,19.017364701,3.8112872141,3.7923252909,7.6379066478,17.256215244,33.5,6.1,26.9,41.067535728,17.477043861,17.910447761,321.5,54.845456658,21.903908418,52.174640000000004,32.54546,34.57955,3136.0,39.0,43.0,92.1,42.288511267,6.0166332091,28.7,4.7680620656,286.01422573,114.02218558,9.9,Yes,15.102974828,545.7,218.7
48375,Texas,Potter,71.282790083,8.3808718924,9.8,256.1,16.6,10.377359642,14.321439194,22.209165687,33.77173584,43778,57.317101236,9.8250012452,1.342376596,5.9489614637,0.1295057198,38.337013731,44.061000515,539,21.959322492,3.9774931876,3.6572523021,9.4062273715,18.368599829,34.5,6.8,27.1,77.386370206,18.285585656,27.00729927,802.9,67.083086931,23.070137629,80.27674999999999,51.47022,182.63627,5132.0,39.0,45.0,87.7,46.685744321,3.1936770202,25.2,4.5360110041,639.79945851,87.074111943,7.5,No,20.728744939,452.8,181.6
48377,Texas,Presidio,69.19972578471497,7.636473050348833,12.0,108.2,11.3,42.799358554,18.51183033928003,21.63544170372336,32.125989372,29761,59.598300502,0.9223029625,1.3834544438,2.7669088876,0.0139742873,83.594186696,11.808272778,540,32.34707987,4.6789166978,3.9371366706,7.5794621027,15.982570474,27.6,4.8,25.9,81.862368892,13.161503027,25.0,349.0,73.11827957,28.924552666,43.11584,37.80845173394497,41.92286,4463.0,22.0,13.0,93.8,47.737226277,9.3584656085,32.3,5.4079061685,87.171291588,51.184348964,5.9,Yes,11.19544592,180.3,63.5
48379,Texas,Rains,69.19972578471497,7.636473050348833,13.6,104.1,16.0,8.722949124509897,18.51183033928003,19.148284314,29.162574309,43403,77.221324717,2.3210338378,1.096752253,0.9692229213,0.0425097772,9.0715864649,85.478660092,541,14.401794728,3.3946464693,3.5555681451,5.6100981767,14.392804326,30.4,7.064986737400531,24.0,20.789811252,18.574455781,20.0,250.9,31.797235023,21.15250291,17.67721,8.501959999999999,42.50978,5965.0,37.0,34.0,92.0,48.452734209,3.5298270385,26.1,4.1274354164,111.83680773,76.330457628,10.0,Yes,17.380952381,442.0,183.4
48381,Texas,Randall,49.550895849,5.958034712,8.7,112.5,14.2,3.6243001413,14.098264906,14.661144302,31.824576567,63077,69.837941284,2.9856741197,0.9104297764,1.7345769923,0.0781005936,21.773701671,71.566921051,542,14.195306396,3.3086409603,3.4799781894,7.6823478636,14.258477628,26.4,7.8,26.0,89.109960654,21.179295223,32.258064516,183.5,27.460096079,12.938292371,56.603350000000006,55.78614,81.07585,3603.0,42.0,46.0,96.5,72.962650941,2.8171819643,10.5,3.9127447167,547.33108925,63.65948465,7.5,Yes,11.954070125,441.8,155.0
48383,Texas,Reagan,69.19972578471497,7.636473050348833,9.0,262.4908230842007,9.5,2.2033036679,18.51183033928003,21.63544170372336,32.742056042,58168,70.281810418,2.371967655,1.1859838275,0.5660377358,0.0,68.490566038,27.142857143,543,23.576610618,3.9545971198,3.5367136439,6.8337129841,15.889449217,29.1,8.8,22.0,92.871992872,18.099766436,18.75,448.3,63.725490196,21.722846442,55.432370000000006,0.0,105.2509406118548,4439.0,19.0,20.0,95.8,42.938388626,3.8374717833,17.8,4.5701855001,52.847139649,75.815011372,7.2,No,14.403292181,367.1,149.5
48385,Texas,Real,69.19972578471497,7.636473050348833,12.8,262.4908230842007,16.9,45.177249051,18.51183033928003,50.759274142,29.834592743,36146,76.758682102,0.7290755322,1.7206182561,0.3499562555,0.3499562555,27.559055118,68.941382327,544,19.492676874,3.8728089698,3.8027113655,6.8825910931,14.765280441,28.6,3.6,27.2,77.666968873,15.229469463,33.333333333,121.0,40.372670807,24.481152054,29.50723,58.32604,58.32604,4426.0,34.0,31.0,71.0,51.687763713,5.7197330791,36.6,4.7573435504,89.86071589,89.041909059,7.5,No,10.204081633,341.7,170.2
48387,Texas,Red River,69.19972578471497,7.636473050348833,14.9,160.7,21.1,18.418175789,18.51183033928003,37.842300812,29.963563387,35643,75.81448831,16.354567013,1.6763431188,0.3761550413,0.0081772835,7.588519094,73.023141712,545,20.236246551,4.1239135462,3.8488974387,9.3258426966,16.321978651,38.0,5.2,37.6,35.754276827,16.087258798,35.294117647,337.2,45.743329098,20.526487545,16.38404,24.531850000000002,24.531850000000002,5531.0,31.0,48.0,97.4,50.323563,5.1773729626,27.9,4.7364864865,296.78350846,97.076382934,9.8,Yes,13.570741097,433.5,200.1
48389,Texas,Reeves,69.19972578471497,7.636473050348833,8.4,755.3,7.2,9.4156856553,22.254862687,24.800849181,33.543353341,40694,71.669793621,4.7117335253,0.922714482,1.4266082063,0.0719848177,75.269943067,17.943851842,546,25.518153849,3.9184310555,3.3597474837,8.9870525514,15.719607162,29.7,8.6,22.4,72.059783792,19.198209258,13.924050633,488.7,83.006768792,20.836243888,26.80785,6.5440700000000005,6.5440700000000005,7432.0,29.0,27.0,95.5,38.286713287,3.541997976,28.0,5.3015818823,407.10712437,77.817824377,6.7,No,10.094212651,375.0,145.5
48391,Texas,Refugio,69.19972578471497,7.636473050348833,11.8,262.4908230842007,12.5,7.0204708995,18.51183033928003,39.222607911,31.534267716,42898,72.271714922,5.7032115172,1.0382059801,0.8859357697,0.0,49.986157254,41.929678848,547,21.039317968,3.7715060952,3.5517986256,8.025682183,14.058430684,28.5,7.8,25.0,39.049167005,16.541076254,11.764705882,425.3,50.33557047,17.029806519,13.659340000000002,27.68549,27.68549,6241.0,37.0,24.0,95.3,55.439056356,5.7840616967,26.4,4.7692188549,335.66241951,98.789824648,9.3,Yes,11.796733212,454.7,194.8
48393,Texas,Roberts,69.19972578471497,7.636473050348833,10.8,262.4908230842007,14.1,11.654020452,18.51183033928003,21.63544170372336,29.07496253,67688,74.233128834,0.0,0.7462686567,0.3198294243,0.0,11.300639659,85.820895522,548,11.953412632,2.9794148075,3.2432208417,9.381719767932914,12.961483644,27.5,7.1,22.5,69.321851453,20.874810029,36.363636364,480.66034172661875,38.72768991859897,10.160427807,0.0,0.0,0.0,5463.471781305115,56.0,51.0,100.0,68.571428571,3.6613272311,7.6,2.5895403766,115.80775912,82.82677547708151,6.8,No,5.4285714286,1,1
